run_id,sweep_value,seed,duration_ms,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Single Entity Control,Collusion Threshold,Delegate Concentration,Voter Concentration Gini,Voting Power Utilization,Proposal Pass Rate,Quorum Reach Rate,Avg Time to Decision
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-095,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2998,4737,0.4042381705964729,0.4578313253012048,0.38851943921352644,0.026859001841991078,0.1,0.3734289561273981,0.21463356446387208,0.3888006630151016,0.7926829268292683,1,1046.8536585365853
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-095,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3098,4324,0.3915463152553021,0.4489795918367347,0.3880017160783943,0.025293755127228333,0.14736842105263157,0.36559347376515267,0.21319164213398434,0.38875078578417555,0.7473684210526316,1,1054.621052631579
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,499,14064,0.4781160505865201,0.4268292682926829,0.4763597364108972,0.026749825563835577,0.14736842105263157,0.45481276529579934,0.2216663442769972,0.4535746793915784,0.8148148148148148,0.9878048780487805,1064.6296296296296
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,599,12150,0.4455162169093023,0.524390243902439,0.43410242134489196,0.022836062069211824,0.23157894736842105,0.4115891633069376,0.23361884786107995,0.4171716393876527,0.8414634146341463,1,1033.0731707317073
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,699,12346,0.44904502121885365,0.34523809523809523,0.450940530082636,0.023041676993703516,0.21578947368421053,0.43444285855567716,0.21046780714853336,0.4489646499016917,0.8072289156626506,1,977.6506024096385
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,799,11863,0.2565928229658414,0.3191489361702128,0.24776646995590568,0.028064009843061583,0.1,0.24122987971385518,0.21539977050812964,0.2767314295354062,0.8478260869565217,1,1087.108695652174
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,899,11279,0.2671342498641611,0.36046511627906974,0.25928178087471926,0.02459808581671629,0.14736842105263157,0.2469324025923785,0.2144829702362688,0.3177827914154095,0.8953488372093024,1,1131.7906976744187
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,999,11130,0.27095389451289975,0.3258426966292135,0.2516851144936379,0.024818570794376056,0.12105263157894737,0.2479788830000057,0.21798620261995194,0.30984471619689613,0.896551724137931,1,903.4827586206897
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1099,10930,0.4125619334894509,0.4,0.39642388447696203,0.027733788406460614,0.1,0.37595410298104626,0.21444242676827815,0.35231541742610484,0.8297872340425532,1,1107.2021276595744
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1199,11237,0.4010068558626871,0.4,0.390381302744962,0.02472212579771473,0.17894736842105263,0.3699431380683153,0.22137581451848742,0.3827708222180459,0.8383838383838383,1,1017.6969696969697
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1299,8861,0.3278955505677995,0.3253012048192771,0.31563328076444935,0.01985254518249332,0.3473684210526316,0.30886258391463167,0.21941263709733047,0.4574430298917905,0.8313253012048193,1,1046.9156626506024
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1399,10959,0.4638648133382227,0.4380952380952381,0.45725997897923726,0.026710961156004624,0.1736842105263158,0.43347881190807236,0.2112667049058196,0.46836736736890155,0.7184466019417476,1,926.8155339805825
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1499,7305,0.4176559710716561,0.4852941176470588,0.43383872144505553,0.025919507676697328,0.28421052631578947,0.4047320337164505,0.22051440419993823,0.4476623439883462,0.7727272727272727,1,952.8333333333334
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1599,8601,0.4993234853076867,0.40217391304347827,0.49783442340516787,0.026030910312992126,0.14736842105263157,0.46349347661934365,0.21843321451037953,0.4305626854951463,0.7391304347826086,1,1024.9239130434783
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1699,8231,0.2168462455266839,0.24210526315789474,0.22697407528768088,0.017557520851744196,0.3631578947368421,0.21493604929116442,0.21717027089299232,0.37952707184077394,0.8404255319148937,1,1026.5106382978724
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1799,6624,0.2603548098670631,0.3979591836734694,0.2512968497475515,0.02484502865651876,0.1368421052631579,0.24250194286656016,0.21330953521106322,0.3035683279744213,0.9270833333333334,1,923.3229166666666
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1899,5825,0.26195073022134474,0.45348837209302323,0.24713376872912207,0.019473164400269992,0.30526315789473685,0.24500262642713935,0.21475485032788555,0.38001125520718954,0.9047619047619048,1,973.1785714285714
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1999,15904,0.1557591614527347,0,0.18359178965496317,0.006777354290912471,0.39473684210526316,0.1635812885256522,0.2374311773073383,0.42754500853188404,0.8829787234042553,1,967.5425531914893
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2099,5798,0.20730809832515026,0.30851063829787234,0.22144931088651434,0.012312977568120605,0.4105263157894737,0.207153836149909,0.21860729806166793,0.40199896510284727,0.8723404255319149,1,973.8936170212766
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2199,5361,0.3972679240832493,0.4069767441860465,0.3884850003560696,0.026103606198076904,0.12631578947368421,0.36977686370481566,0.21534904206122,0.3813257621870001,0.7906976744186046,1,936.9651162790698
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2299,5647,0.4367619170831164,0.5360824742268041,0.4358489673858067,0.02537632922497425,0.21578947368421053,0.40824452549542584,0.2121142797529006,0.4511822353205833,0.8020833333333334,1,951.625
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2399,5565,0.39525864661513377,0.41935483870967744,0.3841491998414402,0.019418305991235226,0.26842105263157895,0.37321116358636847,0.21186754231800944,0.45710243672966305,0.8021978021978022,1,959.9010989010989
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2499,5217,0.46742883574018795,0.3645833333333333,0.4626269068400424,0.023146015691287405,0.19473684210526315,0.43059627386336086,0.21200958943397336,0.4647986046420918,0.7978723404255319,1,977.2872340425532
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2599,4596,0.2519200644085132,0.40217391304347827,0.23964977518258881,0.02163809670767584,0.23157894736842105,0.23661066310940054,0.2161670716043269,0.3446412781067672,0.8804347826086957,1,1013.5
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2699,4238,0.2699090437627678,0.4470588235294118,0.2788519276004253,0.027309228892328247,0.1,0.2639398466845349,0.21131035553485483,0.29305989336688054,0.7469879518072289,1,962.8795180722891
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,2799,14321,0.26719610153645557,0.46788990825688076,0.24945292385147777,0.01997358948538586,0.2631578947368421,0.2400934848391909,0.20734467651290786,0.36667159792575055,0.8333333333333334,1,1024.8148148148148
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2899,4637,0.399445377936765,0.4230769230769231,0.40206679827629205,0.023165206835527825,0.21578947368421053,0.37026640614159634,0.21288818207216695,0.4076817239497181,0.8058252427184466,1,1050.106796116505
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2999,4731,0.4013961076697548,0.3917525773195876,0.3887289629174385,0.023071580539167042,0.21052631578947367,0.371883282773297,0.2137310077460104,0.40583720304733684,0.7894736842105263,0.9896907216494846,937.5052631578948
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-096,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3099,4145,0.39820986373001604,0.3626373626373626,0.4007110328056909,0.027487576207866023,0.22631578947368422,0.3816206388097982,0.20797064777327937,0.4478308087121214,0.7888888888888889,1,1081.7444444444445
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,500,14349,0.5228445438276926,0.3522727272727273,0.5250807954527268,0.02707902489089052,0.1,0.5019053993825539,0.21797084275616901,0.4511656008721239,0.7619047619047619,0.9772727272727273,935.702380952381
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,600,12791,0.44750487188884314,0.5217391304347826,0.44525103187568094,0.023701535889970638,0.20526315789473684,0.4145364676111388,0.21345012350370512,0.46688414170487585,0.6888888888888889,1,1034.5111111111112
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,700,11043,0.4925129617868798,0.5131578947368421,0.498518779439008,0.025890171694274808,0.13157894736842105,0.45212463062198893,0.21437672144048267,0.4541775186910851,0.6666666666666666,1,981.96
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,800,10593,0.26083502710994116,0.41304347826086957,0.2406100612773685,0.019237432904156165,0.3263157894736842,0.23792261089252018,0.21439018062716866,0.384182231655524,0.8791208791208791,1,961.010989010989
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,900,11597,0.2588213213914642,0.4215686274509804,0.25888636292930106,0.02475829393094643,0.15789473684210525,0.25141866055320056,0.21581305662680686,0.3145342488416341,0.75,1,965.52
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1000,11032,0.26500371763649594,0.5,0.2578687775992565,0.025012264711172193,0.16842105263157894,0.24353874521274496,0.21460104353723672,0.3397178769358089,0.8604651162790697,1,1092.860465116279
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1100,11455,0.4012301468729056,0.5232558139534884,0.37590981011691466,0.0228715350747725,0.22631578947368422,0.3697663618791923,0.2127560971803954,0.460042036982293,0.8352941176470589,1,977.2352941176471
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1200,10019,0.40394409930478675,0.4,0.39644381803886136,0.02806783306305479,0.09473684210526316,0.37607126341815117,0.21944231681073786,0.34269692414589287,0.7702702702702703,1,867.0405405405405
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1300,10055,0.40236562866578,0.3425925925925926,0.3924572687324198,0.026479338657113317,0.11052631578947368,0.37076613171116496,0.2092387851061126,0.3597518118529287,0.7452830188679245,0.9907407407407407,1051.198113207547
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1400,10082,0.49662884486488157,0.5555555555555556,0.484090142989779,0.026291618407024268,0.1368421052631579,0.4606115470306265,0.2142216568611862,0.45810002086818474,0.7777777777777778,1,1062.9666666666667
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1500,8313,0.3258913695164303,0.3404255319148936,0.3275558970714797,0.0235477752907892,0.3473684210526316,0.3135811393714723,0.21810541807056272,0.44913548252711566,0.8172043010752689,1,1017.6666666666666
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,1600,8134,0.49694910502475903,0.4430379746835443,0.5046884078520432,0.0285917939464422,0.14210526315789473,0.4732331502264695,0.22396144028573833,0.4516530438345,0.8076923076923077,0.9873417721518988,1049.0641025641025
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,1700,7188,0.2634720409136357,0.35064935064935066,0.2487604166044743,0.02245782657311154,0.25263157894736843,0.24265686137424633,0.22377866704584695,0.32681451661213645,0.8904109589041096,1,903.917808219178
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,1800,6044,0.15991439713025143,0,0.17244034946936632,0.00805127054442994,0.4052631578947368,0.15467471181434828,0.2465496243278185,0.41107808682887065,0.9186046511627907,1,911.4069767441861
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1900,6063,0.25474094787425394,0.3181818181818182,0.25203252633114415,0.026601199797440314,0.1736842105263158,0.2366718972994879,0.21309907120743035,0.33094735035555156,0.8735632183908046,1,1099.7241379310344
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2000,15326,0.39385862849476927,0.4,0.4005380951888317,0.02532073238013924,0.18947368421052632,0.36530917533012003,0.2212261837389172,0.408155016620458,0.72,1,970.8266666666667
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,2100,5741,0.3179629799670924,0.5,0.3086897803296923,0.018257686311893766,0.3368421052631579,0.3045981684835188,0.22032965595430165,0.4405563753217639,0.8433734939759037,1,1057.7831325301204
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,2200,5523,0.41061585215721924,0.37373737373737376,0.39219328594538383,0.025318177577042612,0.1368421052631579,0.3754629171380024,0.2137932823047341,0.3719732856385686,0.8888888888888888,1,985.6969696969697
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,2300,5953,0.4340291931934418,0.42424242424242425,0.41328881843056553,0.0222127985708825,0.25263157894736843,0.3995301401694537,0.21807372441572173,0.4508974187423466,0.8469387755102041,1,1058.0102040816328
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,2400,5095,0.5450083397565175,0.425,0.5443660073516203,0.027877035268301827,0.1,0.5180688579107133,0.22071809042169566,0.47416189769676736,0.7564102564102564,1,978.0769230769231
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,2500,4720,0.38678960435579934,0.4523809523809524,0.3929297503823583,0.02236403697852262,0.26842105263157895,0.37039604676150933,0.2162574574541351,0.4642364304942503,0.7560975609756098,1,1034.0365853658536
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,2600,4750,0.2563856079241365,0.4375,0.2536183832119371,0.02292422193131711,0.21578947368421053,0.2406544442913578,0.2188190288147097,0.324291512905937,0.90625,1,989.40625
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,2700,4273,0.2531516826471334,0.3707865168539326,0.2477421337728198,0.020061066739624454,0.2789473684210526,0.23350537715253672,0.21618902216194708,0.36720937392505054,0.7586206896551724,1,1085.5747126436781
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,2800,13311,0.1471009998574567,0.041237113402061855,0.15943152228046037,0.006770338634996458,0.39473684210526316,0.15851348376556826,0.24301218915173792,0.4106716682797264,0.8762886597938144,1,974.4742268041238
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,2900,4188,0.39808396882243496,0.39759036144578314,0.38253039269608224,0.02419296244755138,0.15789473684210525,0.37200903437118293,0.22412143210691304,0.3655797776392324,0.8902439024390244,1,1066.7317073170732
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,3000,5733,0.39956235802235207,0.5301204819277109,0.392331757276602,0.022141824705599684,0.23157894736842105,0.3629810562157996,0.22300047154412564,0.40838005161468094,0.7951807228915663,1,909.7590361445783
Governance Capture Mitigations-vote_power_cap_fraction=0_2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-097,vote_power_cap_fraction=0.2_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,3100,4271,0.4056429819831553,0.36585365853658536,0.3908048882446792,0.02695644337967671,0.1,0.377017448887793,0.21205728018893813,0.36084212934462606,0.8625,1,1043.0125
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,501,13705,0.5367479016257832,0.2857142857142857,0.5251387486961979,0.02619557099765654,0.10526315789473684,0.5004222094979411,0.2245897916311815,0.4164240764053099,0.8095238095238095,1,938.8690476190476
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,601,13252,0.4559170757774482,0.4725274725274725,0.4344845398578847,0.023714840433102652,0.19473684210526315,0.42077762793433,0.2119223768192933,0.45901608486216156,0.7640449438202247,1,958.7078651685393
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_6-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.6,701,13130,0.554308087620647,0.4716981132075472,0.5538001742035645,0.02800097517807004,0.1,0.5134753775493547,0.21871303700948486,0.415553415077769,0.7211538461538461,1,1068.326923076923
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0,801,11185,0.25370490574158394,0.45454545454545453,0.24041857148065468,0.016621401688190932,0.35789473684210527,0.23251403789145106,0.21909079056021558,0.3959627845510451,0.9186046511627907,1,1009.1744186046511
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_3-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.3,901,10637,0.1661151617113471,0.14444444444444443,0.16758931905552674,0.010247702907996857,0.41578947368421054,0.15956467130536603,0.22438153601417246,0.40442687237130437,0.9111111111111111,1,1021.7
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0_6-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=250_vote_power_velocity_penalty=0.6,1001,11072,0.27367216606490835,0.4020618556701031,0.26159699806475545,0.026616006804228674,0.10526315789473684,0.2513466245637233,0.2133556266356499,0.29024422771602154,0.8695652173913043,0.9896907216494846,1044.391304347826
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0,1101,10744,0.3998093107417145,0.3541666666666667,0.3857106172279928,0.02183032790364423,0.24210526315789474,0.36907835243324416,0.22114986132806275,0.4093166757733946,0.8842105263157894,1,992.2315789473685
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_3-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.3,1201,10206,0.3906404380496342,0.4,0.3813234931260678,0.024505322852239112,0.23684210526315788,0.3584920719358828,0.2158678782517792,0.4017387304259435,0.9066666666666666,1,1126.3333333333333
Governance Capture Mitigations-vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0_6-run-098,vote_power_cap_fraction=0_vote_power_quadratic_threshold=500_vote_power_velocity_penalty=0.6,1301,8965,0.28328952365252535,0.44871794871794873,0.2684638295501151,0.017819402949802016,0.37894736842105264,0.2651928150388524,0.21824716830836782,0.43090248777832496,0.9102564102564102,1,1002.4487179487179
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0-run-098,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0,1401,8706,0.3857376466430543,0.43037974683544306,0.3804737283356308,0.02331869660857408,0.28421052631578947,0.35844785319146216,0.21754227883639538,0.4364256665324244,0.8181818181818182,1,985.4025974025974
Governance Capture Mitigations-vote_power_cap_fraction=0_1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0_3-run-098,vote_power_cap_fraction=0.1_vote_power_quadratic_threshold=0_vote_power_velocity_penalty=0.3,1501,8715,0.4939182882867837,0.41,0.4854348020848019,0.025801921988292995,0.15263157894736842,0.45663965975933757,0.2109211090306134,0.43716831859670147,0.7575757575757576,1,1009.020202020202
