run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Quorum Reach Rate,Proposal Rejection Rate,Final Gini,Final Treasury,Whale Influence,Governance Capture Risk,Voter Participation Rate,Unique Voter Count,Delegate Concentration,Single Entity Control,Collusion Threshold,Treasury Growth Rate
Realistic Baseline-run-077,,118,5623,0,0.01576513939792639,0.12056737588652482,1,0.705060307267098,12074.741652527162,0.018559170907757706,0.34182091658899083,0.029567713610266774,172,0.3583767856288507,0.03152448843659171,0.09047619047619047,-0.6881765312288606
Realistic Baseline-run-078,,119,5478,0,0.013919425458847124,0.08118081180811808,1,0.6977908711186449,12077.217998160064,0.015538257845156882,0.361103871702613,0.024336671938147925,176,0.3802710941490505,0.029803745960456735,0.09047619047619047,-0.7292384233124328
Realistic Baseline-run-079,,120,5564,0,0.01583376683741904,0.11307420494699646,1,0.6990757895288928,12084.989358082661,0.01655550663127336,0.3217830256177431,0.027208480565370997,174,0.35215010908871514,0.03093779687250458,0.09047619047619047,-0.6882163421111774
Realistic Baseline-run-080,,121,5651,0,0.01379831627287808,0.07746478873239436,1,0.7012592015816306,11212.36817986835,0.015541858866399545,0.3427556120703125,0.0248826291079812,169,0.3489268273200698,0.030551660498592068,0.09047619047619047,-0.7360743870501195
Realistic Baseline-run-081,,122,5272,0,0.015866473402390696,0.08745247148288973,1,0.700639877424915,12070.372778664689,0.06468700497569284,0.32409032964409334,0.029024081115335842,176,0.3382174103726599,0.032350787585702444,0.09047619047619047,-0.7194363432912704
Realistic Baseline-run-082,,123,5359,0,0.013956469065872387,0.08518518518518518,1,0.7036661520717908,11736.112696676448,0.012517702921583575,0.358800631684081,0.024885361552028196,169,0.3938283369665357,0.03160823885546694,0.09047619047619047,-0.7425460817853794
Realistic Baseline-run-083,,124,5140,0,0.01859310342353996,0.10569105691056911,1,0.6961384668763875,11858.418381134883,0.021767804439458346,0.2792035949937625,0.03370112272551294,170,0.2835124774575561,0.030025258952556266,0.09047619047619047,-0.7194387610607932
Realistic Baseline-run-084,,125,5130,0,0.019115611015495144,0.13725490196078433,1,0.6926745539625734,12068.918218059942,0.016653075709841328,0.29499663455124847,0.032679738562091484,178,0.3479004540185587,0.029121547725099027,0.09523809523809523,-0.6883092767932464
Realistic Baseline-run-085,,126,5397,0,0.020226551930825187,0.12110726643598616,1,0.6953163441887575,10848.38438316878,0.025915155530470267,0.2972548400889388,0.03620036249794033,178,0.28733022103362615,0.03085791608937541,0.09047619047619047,-0.722746460411574
Realistic Baseline-run-086,,127,4997,0,0.013327574132925386,0.07942238267148015,1,0.7018381631337827,10773.989217588327,0.01489312231632298,0.32108471081399786,0.023981433728726128,169,0.3251937432062352,0.03144772347713334,0.09047619047619047,-0.7430550977857392
