run_id,sweep_value,seed,duration_ms,ecosystem.Inter-DAO Proposal Count,ecosystem.Inter-DAO Proposal Success Rate,ecosystem.Collaboration Proposal Rate,ecosystem.Treaty Proposal Rate,ecosystem.Resource Sharing Rate,ecosystem.Joint Venture Rate,ecosystem.Inter-DAO Voting Participation,ecosystem.Cross-DAO Approval Alignment,ecosystem.Total Shared Budget,ecosystem.Resource Flow Volume,ecosystem.Ecosystem Treasury Total,dao-1.Proposal Pass Rate,dao-2.Proposal Pass Rate,dao-3.Proposal Pass Rate,dao-1.Voter Participation Rate,dao-2.Voter Participation Rate,dao-3.Voter Participation Rate,dao-1.Final Treasury,dao-2.Final Treasury,dao-3.Final Treasury,dao-1.Treasury Growth Rate,dao-2.Treasury Growth Rate,dao-3.Treasury Growth Rate
Inter-DAO Cooperation-asymmetric-treasury-run-039,asymmetric-treasury,865,390,45,0.28888888888888886,0.28888888888888886,0.2222222222222222,0.26666666666666666,0.2222222222222222,95.31028287256183,0.6444444444444445,226888.96247185767,23161.38839465566,22046.196029777115,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-040,asymmetric-treasury,866,368,39,0.2564102564102564,0.2564102564102564,0.23076923076923078,0.2564102564102564,0.2564102564102564,98.02546468853069,0.717948717948718,174721.4245982468,8560.073093976825,32136.29433583559,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-041,asymmetric-treasury,867,412,49,0.14285714285714285,0.20408163265306123,0.24489795918367346,0.3673469387755102,0.1836734693877551,95.97331037564426,0.5306122448979592,119278.67873571813,14366.326917661354,22056.55887807597,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-042,asymmetric-treasury,868,384,44,0.11363636363636363,0.36363636363636365,0.22727272727272727,0.25,0.1590909090909091,93.25711038071927,0.5,89414.70982506871,19184.242128394544,22214.754431031382,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-043,asymmetric-treasury,869,395,44,0.20454545454545456,0.25,0.22727272727272727,0.22727272727272727,0.29545454545454547,96.34485587648904,0.5681818181818182,92418.15089248121,29888.049428118393,22080.439810701104,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-044,asymmetric-treasury,870,435,48,0.20833333333333334,0.4166666666666667,0.14583333333333334,0.2708333333333333,0.16666666666666666,96.47588459202561,0.5416666666666666,169722.8700760752,46919.653717195615,22040.652334997532,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-045,asymmetric-treasury,871,389,49,0.2653061224489796,0.4489795918367347,0.24489795918367346,0.22448979591836735,0.08163265306122448,95.52971333298122,0.5714285714285714,103999.28017519414,41374.38648263924,16374.341211787345,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-046,asymmetric-treasury,872,406,55,0.16363636363636364,0.32727272727272727,0.2545454545454545,0.2545454545454545,0.16363636363636364,91.5757643441136,0.5636363636363636,199790.71683250368,30192.229183157906,33936.68592543386,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-047,asymmetric-treasury,873,357,46,0.1956521739130435,0.2608695652173913,0.1956521739130435,0.32608695652173914,0.21739130434782608,87.73727803150729,0.5217391304347826,156116.21470190585,45414.14189734496,22030.73667505866,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-048,asymmetric-treasury,874,388,55,0.2727272727272727,0.32727272727272727,0.16363636363636364,0.2727272727272727,0.23636363636363636,94.24264791307522,0.6181818181818182,222205.7178337127,69105.1458765287,23966.798786605876,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-049,asymmetric-treasury,875,439,65,0.15384615384615385,0.16923076923076924,0.3230769230769231,0.26153846153846155,0.24615384615384617,86.87281871724474,0.5384615384615384,111272.22418785095,58532.06785861403,23959.315438272104,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-050,asymmetric-treasury,876,365,41,0.34146341463414637,0.14634146341463414,0.21951219512195122,0.2682926829268293,0.36585365853658536,93.27031570765281,0.7317073170731707,190065.88104180992,69615.08636479266,34002.2236706157,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-051,asymmetric-treasury,877,370,57,0.22807017543859648,0.2807017543859649,0.22807017543859648,0.19298245614035087,0.2982456140350877,90.2524174810953,0.6666666666666666,336582.08733424544,0,23963.084224895905,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-052,asymmetric-treasury,878,407,43,0.20930232558139536,0.16279069767441862,0.27906976744186046,0.27906976744186046,0.27906976744186046,88.19906786398649,0.5116279069767442,122092.30461157858,28284.710091538727,22025.893176507423,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-053,asymmetric-treasury,879,401,52,0.19230769230769232,0.3076923076923077,0.17307692307692307,0.28846153846153844,0.23076923076923078,88.51525252740132,0.5961538461538461,270050.4529476166,0,22017.577389105652,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-054,asymmetric-treasury,880,405,49,0.16326530612244897,0.32653061224489793,0.22448979591836735,0.24489795918367346,0.20408163265306123,93.45909605454068,0.46938775510204084,90807.0675842464,55114.51584636234,33954.73891406476,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-055,asymmetric-treasury,881,406,53,0.20754716981132076,0.09433962264150944,0.3018867924528302,0.32075471698113206,0.2830188679245283,99.81941326138919,0.5471698113207547,161670.94958014786,30914.34621019289,21975.710481894548,,,,,,,,,,,,
Inter-DAO Cooperation-asymmetric-treasury-run-056,asymmetric-treasury,882,360,46,0.15217391304347827,0.391304347826087,0.1956521739130435,0.17391304347826086,0.2391304347826087,95.28716279663176,0.45652173913043476,224800.4001379013,0,22146.41739999999,,,,,,,,,,,,
