run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Quorum Reach Rate,Proposal Rejection Rate,Final Gini,Final Treasury,Whale Influence,Governance Capture Risk,Voter Participation Rate,Unique Voter Count,Delegate Concentration,Single Entity Control,Collusion Threshold,Treasury Growth Rate
Realistic Baseline-run-090,,131,3924,0.88,0.009618435516462442,1,0.12,0.8382523625950378,10291.62585271516,0.7124787818730199,0.7417302500150688,0.022737651610166578,94,0.7348642342666222,0.2666091796138096,0.2617283950617284,-0.7608022514444178
Realistic Baseline-run-091,,132,4137,0.9310344827586207,0.008096766733797061,1,0.06896551724137931,0.8485181893762768,10289.558216247287,0.6810210138319487,0.6897637451028058,0.019808179414192648,103,0.707209547759775,0.2514898984761605,0.2074074074074074,-0.760948727166802
Realistic Baseline-run-092,,133,3069,0.9354838709677419,0.011568901191634494,1,0.06451612903225806,0.8345127252835172,10287.06086265086,0.7182540907055871,0.753604106066173,0.025754733300443027,120,0.7328035650991019,0.24937101352333194,0.24938271604938272,-0.7610328680254556
Realistic Baseline-run-093,,134,3391,0.782608695652174,0.008766642980444888,1,0.21739130434782608,0.8335007195322162,10286.292794342067,0.6247382234503264,0.7022224297185782,0.023237690861028,101,0.6944525395718,0.2459522753262133,0.24938271604938272,-0.7610248717918464
Realistic Baseline-run-094,,135,4067,0.71875,0.009971732779899838,1,0.28125,0.8430083772495689,10294.235476934293,0.7188784788312514,0.7468704885467321,0.021805118141474955,118,0.7475621871404655,0.2711640807735497,0.21975308641975308,-0.7608605425337421
Realistic Baseline-run-095,,136,2990,0.68,0.009932651595030643,1,0.32,0.8608530138032433,10283.5336782853,0.7248205238343643,0.708220363673774,0.021364926180005385,90,0.7028781886871622,0.2198129791023666,0.2271604938271605,-0.7609711186510162
Realistic Baseline-run-096,,137,3062,0.8076923076923077,0.008895925864073017,1,0.19230769230769232,0.8572931837580042,10302.83117447737,0.6755158335616459,0.7425683746912818,0.018984117445584515,88,0.7238404101946415,0.2518381520080335,0.2074074074074074,-0.760688787773939
Realistic Baseline-run-097,,138,3184,0.8518518518518519,0.009326263343246667,1,0.14814814814814814,0.8482015821926165,10291.503452104873,0.7189180223426657,0.6680614037502011,0.02050191408201771,110,0.6821372452464483,0.26867562409076734,0.21975308641975308,-0.7608685670972332
Realistic Baseline-run-098,,139,2990,1,0.009969762090071745,1,0,0.8421751958470374,10283.578018430859,0.7602456771951895,0.7464792919562077,0.023128252553819194,105,0.7248230559351888,0.2371256990795398,0.24691358024691357,-0.7611136585404858
Realistic Baseline-run-099,,140,3378,0.8275862068965517,0.009263344218684527,1,0.1724137931034483,0.8393617695461821,10297.95533123451,0.7663892336246194,0.7902898262138368,0.020022699027995843,99,0.7766273628031882,0.27271160093351315,0.21728395061728395,-0.7606357624207644
Realistic Baseline-run-100,,141,3714,0.7307692307692307,0.0100528797078178,1,0.2692307692307692,0.8453765509695721,10339.074515067918,0.6783029257270207,0.7415795298167024,0.022493050093460563,101,0.7438619636813726,0.28012704818139017,0.2222222222222222,-0.7578105204178922
