run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Quorum Reach Rate,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Average Turnout,Avg Margin of Victory,Proposal Rate,Total Proposals
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-082,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,886,22111,0.98,1,849.06,0,0.02,83.9,0.25880743620511043,0.5789461277364996,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-082,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,986,18236,0.96,1,958,0,0.04,67.22,0.23462301986280176,0.5631181469691916,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-082,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1086,18360,0.9655172413793104,1,694.6379310344828,0,0.034482758620689655,80.17241379310344,0.22352919946237668,0.5131944131726074,2.9499999999999997,59
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-082,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1186,21133,1,1,875.9772727272727,0,0,79.81818181818181,0.22192612451790425,0.6778557401998548,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-082,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1286,18959,0.9591836734693877,0.9814814814814815,863.4081632653061,0,0.04081632653061224,79.12244897959184,0.23113602996606333,0.453922259055737,2.7,54
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-082,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1386,20202,1,1,938.9433962264151,0,0,74.64150943396227,0.22891765427878658,0.5588403678093173,2.7,54
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-083,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,587,18405,0.9696969696969697,1,1074.3939393939395,0,0.030303030303030304,79.51515151515152,0.24910333357837627,0.4676605803218745,1.7000000000000002,34
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-083,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,687,21718,0.9137931034482759,1,896.5,0,0.08620689655172414,72.94827586206897,0.22766368653813668,0.4334447592400276,2.9499999999999997,59
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-083,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,787,17395,0.9375,1,786.03125,0,0.0625,80.4375,0.22137243847127297,0.47255441077748933,1.6,32
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-083,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,887,23072,0.9855072463768116,1,944.5797101449275,0,0.014492753623188406,81.69565217391305,0.2529572730138245,0.5455929967251669,3.55,71
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-083,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,987,18911,1,1,954.8048780487804,0,0,72.90243902439025,0.23257240607263643,0.5541992111410171,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-083,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1087,18666,1,1,839.4222222222222,0,0,68.42222222222222,0.24060046613526734,0.5671047048759434,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-083,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1187,22827,0.96,1,806.44,0,0.04,84.66,0.23885578991195658,0.6368761685581644,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-083,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1287,20181,0.9787234042553191,1,955.5531914893617,0,0.02127659574468085,73.31914893617021,0.23751277010948152,0.5008807718900798,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-083,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1387,19029,1,1,811.6727272727272,0,0,75.41818181818182,0.22148087927049523,0.5781986929029219,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-084,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,588,24253,0.9482758620689655,1,892.7931034482758,0,0.05172413793103448,85.96551724137932,0.23273901797938376,0.5212060453230758,3.15,63
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-084,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,688,17084,0.8461538461538461,0.9818181818181818,815.2692307692307,0,0.15384615384615385,74.25,0.21741046993097968,0.35909817233650715,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-084,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,788,19944,1,1,959.8421052631579,0,0,76.02631578947368,0.23264311897202034,0.5119621603606974,1.95,39
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-084,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,888,21897,1,1,970.6808510638298,0,0,80.06382978723404,0.24592999486269265,0.6027525921370829,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-084,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,988,22413,1,1,784.78125,0,0,81.0625,0.2322049833572537,0.6322162815877256,1.6500000000000001,33
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-084,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1088,19940,1,1,879.952380952381,0,0,68.0952380952381,0.23387880040365414,0.6277991986681316,3.2,64
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-084,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1188,18925,1,1,909.3243243243244,0,0,80.97297297297297,0.2758973288880601,0.5842112126988634,1.9,38
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-084,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1288,19179,1,1,828.859649122807,0,0,78.01754385964912,0.21669826065695502,0.6715042238109684,2.9000000000000004,58
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-084,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1388,16892,1,1,848.6976744186046,0,0,79.76744186046511,0.2146097169843926,0.536393315956514,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-085,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,589,18429,0.9736842105263158,1,846.8947368421053,0,0.02631578947368421,86.36842105263158,0.2458881421064497,0.5145728581579059,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-085,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,689,21337,0.9787234042553191,1,935.8723404255319,0,0.02127659574468085,74.63829787234043,0.24166955381179114,0.4370188122004252,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-085,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,789,25348,0.9830508474576272,1,789.6610169491526,0,0.01694915254237288,84.67796610169492,0.2101655898186839,0.42539399946779943,3.15,63
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-085,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,889,26142,1,1,798.62,0,0,81.3,0.23407684647981816,0.43776755703264497,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-085,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,989,20631,1,1,818.0212765957447,0,0,70.51063829787235,0.23384578319830915,0.5402466687928833,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-085,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1089,18570,1,1,733.0232558139535,0,0,70.62790697674419,0.23210715144853858,0.682048047784448,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-085,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1189,19069,1,1,892.081081081081,0,0,80.86486486486487,0.21800293783782218,0.6504059932211322,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-085,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1289,15701,1,1,866.4242424242424,0,0,85.96969696969697,0.2200780772332062,0.6331176369379523,1.8499999999999999,37
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-085,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1389,16705,0.9607843137254902,1,852.8627450980392,0,0.0392156862745098,77.62745098039215,0.23129580107739203,0.5478879003181248,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-086,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,590,18218,1,1,950.974358974359,0,0,83.87179487179488,0.26041937189123776,0.5255373350837461,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-086,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,690,16936,0.9512195121951219,0.9767441860465116,1018.219512195122,0,0.04878048780487805,73.41463414634147,0.22122700102611825,0.41806825838422074,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-086,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,790,20709,0.9767441860465116,1,1087.6511627906978,0,0.023255813953488372,70.20930232558139,0.23493194114170254,0.45474913236086606,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-086,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,890,20606,0.9767441860465116,1,805,0,0.023255813953488372,83.62790697674419,0.22908305573698806,0.5573594375219969,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-086,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,990,19146,0.9487179487179487,1,952.974358974359,0,0.05128205128205128,75.02564102564102,0.22699188729918923,0.4539960493438579,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-086,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1090,19591,0.9636363636363636,1,806.3636363636364,0,0.03636363636363636,68.2909090909091,0.2414990998425112,0.5246840144716629,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-086,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1190,23201,0.9615384615384616,1,841.6730769230769,0,0.038461538461538464,81.53846153846153,0.24066574122776838,0.6761686169490494,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-086,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1290,14870,1,1,803.8484848484849,0,0,72.45454545454545,0.23135557024181092,0.674526708065931,1.7000000000000002,34
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-086,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1390,18098,0.9838709677419355,1,814.3225806451613,0,0.016129032258064516,75.41935483870968,0.22623029624040142,0.588119467835764,3.1,62
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-087,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,591,21283,0.9736842105263158,1,864.5263157894736,0,0.02631578947368421,86.36842105263158,0.25285647290011243,0.5225412181369652,1.95,39
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-087,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,691,22179,0.9538461538461539,1,840.2,0,0.046153846153846156,74.87692307692308,0.21883197899626672,0.4499552441205891,3.35,67
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-087,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,791,21588,0.9772727272727273,1,824.7272727272727,0,0.022727272727272728,82.43181818181819,0.21597536036624893,0.43006229169217697,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-087,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,891,18947,1,1,837.8536585365854,0,0,80.97560975609755,0.23709401491896284,0.5995669174625681,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-087,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,991,16885,0.95,1,959.15,0,0.05,78.95,0.23167396381585897,0.5372356889579458,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-087,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1091,24013,0.9622641509433962,1,664.5849056603773,0,0.03773584905660377,83.15094339622641,0.21652988234404394,0.4790234582028902,2.7,54
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-087,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1191,16952,1,1,931.25,0,0,79.6,0.25502166036034585,0.6578348375215265,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-087,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1291,20210,1,1,898.4285714285714,0,0,71.07142857142857,0.23561051837376054,0.5696418986882834,2.9499999999999997,59
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-087,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1391,18259,1,1,789.8478260869565,0,0,71.93478260869566,0.2308495505653968,0.7093282446199245,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-088,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,592,18889,1,1,935.5897435897435,0,0,82.76923076923077,0.2714603323129182,0.48765929229889227,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-088,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,692,18351,1,1,909,0,0,69.13333333333334,0.24031217844526376,0.5006293355402764,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-088,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,792,21913,0.9215686274509803,1,992.5294117647059,0,0.0784313725490196,66.15686274509804,0.24332630597867133,0.45442824106188234,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-088,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,892,17632,0.9473684210526315,1,1089.657894736842,0,0.05263157894736842,76.07894736842105,0.23264213504035966,0.47862036014326936,1.95,39
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-088,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,992,20669,0.9782608695652174,1,898.8695652173913,0,0.021739130434782608,75.34782608695652,0.225032482325047,0.4605824258068472,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-088,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1092,18244,1,1,705.734693877551,0,0,79.81632653061224,0.21974257846530246,0.6281702878204846,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-088,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1192,24678,1,1,725.5111111111111,0,0,89.42222222222222,0.24125293930402092,0.6454076118528775,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-088,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1292,16963,1,1,908.3478260869565,0,0,78.8695652173913,0.21027366656807886,0.6473275217304739,1.25,25
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-088,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1392,14085,1,1,970.8,0,0,73.74285714285715,0.23819404793352467,0.5747920278561378,1.7999999999999998,36
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-089,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,593,25293,0.9574468085106383,1,886.6595744680851,0,0.0425531914893617,88.25531914893617,0.23331468409371842,0.4407170873685358,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-089,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,693,21384,0.9583333333333334,1,775.7916666666666,0,0.041666666666666664,70.14583333333333,0.22739156225168575,0.43871109634635835,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-089,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,793,17841,0.9411764705882353,1,785.0294117647059,0,0.058823529411764705,78.23529411764706,0.22130631788968985,0.49502750358726133,1.7000000000000002,34
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-089,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,893,18090,1,1,757.96875,0,0,87.9375,0.23290000894898052,0.5696745067418532,1.7000000000000002,34
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-089,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,993,19709,1,1,833.8679245283018,0,0,74.79245283018868,0.21464534485951842,0.6032729247405696,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-089,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1093,19859,1,1,847.3157894736842,0,0,81.5,0.21365800710789,0.6158369365958424,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-089,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1193,26514,1,1,810.0363636363636,0,0,84.32727272727273,0.2509601297144792,0.5065785078613066,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-089,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1293,17984,1,1,748.5454545454545,0,0,79.70454545454545,0.2121480316880519,0.5773267133471499,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-089,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1393,19971,1,1,868.7241379310345,0,0,78.65517241379311,0.21792845027309532,0.6299562976199039,3,60
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-090,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,594,22717,0.9193548387096774,1,905.741935483871,0,0.08064516129032258,84.96774193548387,0.2733801103993892,0.4339323947702531,3.2,64
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-090,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,694,20004,0.9824561403508771,1,873.9298245614035,0,0.017543859649122806,77.21052631578948,0.22628598841589714,0.4624018881917266,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-090,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,794,19907,0.9814814814814815,1,933.425925925926,0,0.018518518518518517,73.48148148148148,0.23941370063532266,0.5162301607083574,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-090,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,894,18986,0.975,1,950.175,0,0.025,79.675,0.2130754546183435,0.614680025611215,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-090,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,994,24240,1,1,908.4313725490196,0,0,81.05882352941177,0.21623075665407704,0.5473085922995643,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-090,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1094,21569,0.9818181818181818,1,869.3454545454546,0,0.01818181818181818,79.05454545454545,0.22227703598170326,0.5432876804813301,2.9000000000000004,58
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-090,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1194,20535,1,1,835.25,0,0,85.18181818181819,0.23251894020470254,0.6522866598667204,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-090,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1294,17255,0.9782608695652174,1,1098.9347826086957,0,0.021739130434782608,65.45652173913044,0.23747245749582752,0.5254251903709856,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-090,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1394,17963,0.9607843137254902,1,822.3921568627451,0,0.0392156862745098,77.45098039215686,0.22007128553766342,0.6225929377560481,2.7,54
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-091,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,595,22710,0.9777777777777777,1,680.8888888888889,0,0.022222222222222223,90.71111111111111,0.2338706374031058,0.41719360154873236,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-091,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,695,19040,1,1,895.5438596491229,0,0,66.01754385964912,0.23651817035729156,0.4890522384214892,2.9499999999999997,59
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-091,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,795,20265,1,1,1039.25,0,0,71.13636363636364,0.22403398190597731,0.49509315923587693,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-091,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,895,20868,0.9803921568627451,1,949.3921568627451,0,0.0196078431372549,79.92156862745098,0.2530603924651559,0.47403784183574205,2.55,51
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-091,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,995,23665,0.9795918367346939,1,827.2448979591836,0,0.02040816326530612,72.57142857142857,0.23473460481873235,0.5540909171592877,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-091,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1095,18175,1,1,940.8,0,0,77.475,0.22268925503233097,0.5802389121186657,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-091,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1195,16846,1,1,889.5652173913044,0,0,78.47826086956522,0.2822244666191658,0.7004095478429333,1.2,24
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-091,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1295,19165,1,1,904.2105263157895,0,0,82.26315789473684,0.20781971334988122,0.6529405031651807,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-091,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1395,17590,0.9767441860465116,1,928,0,0.023255813953488372,72.74418604651163,0.2292577850185898,0.5112096280261367,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-092,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,596,21817,0.9512195121951219,1,885.6585365853658,0,0.04878048780487805,80.8780487804878,0.23741962879730621,0.5401577158409138,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-092,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,696,20780,0.9821428571428571,1,834.0178571428571,0,0.017857142857142856,81.01785714285714,0.22216530280979074,0.43465573127341717,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-092,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,796,19680,0.9423076923076923,0.9811320754716981,939.25,0,0.057692307692307696,76.40384615384616,0.21244484774702174,0.4382800216381718,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-092,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,896,18783,0.9795918367346939,1,836.8775510204082,0,0.02040816326530612,82.85714285714286,0.22219113250391717,0.6111749495949268,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-092,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,996,22707,1,1,850.6515151515151,0,0,74.74242424242425,0.22651757216042678,0.5262006125444082,3.35,67
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-092,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1096,17993,0.9574468085106383,1,934.5531914893617,0,0.0425531914893617,78.14893617021276,0.22000902527125363,0.5329681244440183,2.55,51
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-092,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1196,19266,0.9836065573770492,1,838.4262295081967,0,0.01639344262295082,76.90163934426229,0.23661536307072537,0.5389791135108117,3.05,61
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-092,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1296,23185,1,1,916.578125,0,0,75.484375,0.21603214335034038,0.6192781053973944,3.3000000000000003,66
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-092,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1396,18594,0.9821428571428571,1,892.0892857142857,0,0.017857142857142856,76.96428571428571,0.22113442558702057,0.6265214301108702,2.9000000000000004,58
