run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Average Turnout,Final Treasury,Final Token Price,Final Member Count,Total Proposals,Quorum Reach Rate,Avg Margin of Victory,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Unique Voter Count,Voter Participation Rate,Voter Concentration Gini,Delegate Concentration,Avg Votes Per Proposal,Voter Retention Rate,Voting Power Utilization,Treasury Volatility,Treasury Growth Rate,Staking Participation,Token Concentration Gini,Avg Member Wealth,Wealth Mobility,Whale Influence,Whale Proposal Rate,Governance Capture Risk,Vote Buying Vulnerability,Single Entity Control,Collusion Threshold,Participation Trend,Treasury Trend,Member Growth Rate,Proposal Rate,Governance Activity Index,Final Gini,Final Reputation Gini
Academic Baseline-run-011,,52,19663,0.9772727272727273,0.22821862619338795,12039.555656914239,3.603859250163482,405,44,1,0.6507777467072754,823.7954545454545,0,0.022727272727272728,76.68181818181819,317,0.2439646930537725,0.40323645880434633,0.2777013257834096,76.68181818181819,0.9494163424124513,0.18244955504143684,0.22338843732328545,-0.6889613371000993,0.08844791551870733,0.4597781770220401,123.76759799989537,0.5402218229779598,0.2766563579941656,0.6363636363636364,0.2822394259525801,0,0.019676110982564127,0.33827160493827163,0.0017812333177732295,-9.232670063564871,0.9285714285714286,2.1999999999999997,0.004013890210911611,0.4596353249514853,0.9788824484130061
Academic Baseline-run-012,,53,12988,1,0.2179630937980419,12049.73998054157,1.9204589690993341,405,34,1,0.6404013296320427,638.3529411764706,0,0,80.41176470588235,331,0.24547125696835775,0.3783287692733438,0.2818034802926791,80.41176470588235,0.9112627986348123,0.18621499213154352,0.24956336376580257,-0.720084820427556,0.10646353276584232,0.45722416183562276,126.0431895609998,0.5427758381643772,0.2682345714033239,0.7647058823529411,0.28136544404543923,0,0.01940909719542992,0.33827160493827163,0.0026939668594172096,-8.448960197475028,0.9285714285714286,1.7000000000000002,0.00316565486623624,0.45709497126953913,0.9785472185778827
Academic Baseline-run-013,,54,10759,1,0.23339287862051725,12119.932177656363,1.451174993548125,405,43,1,0.5368435093186964,954.609756097561,0,0,70.73170731707317,339,0.22232739793746611,0.4095233508324102,0.26609428044226513,67.44186046511628,0.8832684824902723,0.16946577638015714,0.2398971360668576,-0.7198662235235754,0.09497168728787614,0.4375081853485283,115.42458270029152,0.5624918146514717,0.2581655171559542,0.6976744186046512,0.27445246168031423,0,0.018885047107362482,0.3333333333333333,0.0022961159712975967,-12.00571688230041,0.9285714285714286,2.15,0.0034740484157932214,0.4394078063924587,0.9824955889733527
Academic Baseline-run-014,,55,10963,1,0.22673007066589887,12048.071890143847,3.1722164824234658,405,40,1,0.5616793405246698,939.45,0,0,64.825,323,0.2134311289672377,0.4227844147731709,0.268944903549601,64.825,0.890625,0.1703965427613833,0.24380010075316383,-0.7200768153677753,0.08254737105343703,0.39268000592206337,108.6631584650252,0.6073199940779366,0.26734928454761175,0.55,0.26600974070464817,0,0.020636684001835374,0.35802469135802467,0.003154675722853584,-12.960826590882132,0.9285714285714286,2,0.003407930855227666,0.3926490662990141,0.9844015038873204
Academic Baseline-run-015,,56,8642,1,0.233305534174038,12022.970017408445,2.137812516836405,405,42,1,0.6028871105023502,1001.5384615384615,0,0,74.92307692307692,337,0.23113481112019946,0.4000712101861527,0.28062720924301204,69.57142857142857,0.8821138211382114,0.16732785101618958,0.24156195726424623,-0.7309195419978014,0.0942398253315905,0.4505784782952214,122.51175783499538,0.5494215217047786,0.2793091684741484,0.8333333333333334,0.27723856374360395,301.5068100720471,0.01811009732533323,0.3333333333333333,0.0026422597391873802,-12.047461949209218,0.9285714285714286,2.1,0.0032628930948156976,0.45060814964852947,0.9867956020195268
Academic Baseline-run-016,,57,10527,0.9387755102040817,0.23185265874251137,12049.892985911196,3.6959540096742867,405,51,1,0.5397097987796871,757.530612244898,0,0.061224489795918366,83.55102040816327,337,0.24655768371761688,0.36607917469035056,0.27267912424101326,80.27450980392157,0.9228070175438596,0.19033252147371893,0.23889584546155673,-0.6889279401229315,0.07546082284306833,0.44917899476194345,126.86973213616257,0.5508210052380565,0.2764841779974941,0.9019607843137255,0.2762238824068707,104.97960736261591,0.016951987076404915,0.33827160493827163,0.0023725085110961348,-14.491382376635334,0.9285714285714286,2.55,0.004663146776106113,0.4491740783255813,0.9820759247283779
Academic Baseline-run-017,,58,10179,0.9767441860465116,0.22514001555713994,10505.161715185495,0.9757927623358729,405,44,1,0.49342611614657006,900.5581395348837,0,0.023255813953488372,73.16279069767442,315,0.23367201413534378,0.4136591101360749,0.25517489077831784,71.5,0.9554655870445344,0.16675373076967895,0.23869889219581347,-0.7282569541257723,0.09841441054587184,0.44113645430334963,126.67178598972696,0.5588635456966504,0.26094695737362883,0.8181818181818182,0.25066949551767037,11.586158558372063,0.015299644423078103,0.34074074074074073,0.0024390006180784254,-13.691780830125383,0.9285714285714286,2.1999999999999997,0.0035852052115480973,0.441132760684843,0.9735488460314152
Academic Baseline-run-018,,59,11161,0.9830508474576272,0.22359815838583905,10433.365277003919,0.9623385066693225,405,63,1,0.5173752869661231,878.4915254237288,0,0.01694915254237288,77.30508474576271,335,0.23077950800905062,0.39196581596693947,0.26306548909313004,72.39682539682539,0.8920863309352518,0.16632296861738502,0.2514742308845486,-0.7498092483801415,0.07328641038181383,0.4674406811463604,129.0318177768291,0.5325593188536396,0.26511118880072765,0.6825396825396826,0.2555210533727061,240.47007127476277,0.017156964622427082,0.32839506172839505,0.001839080676299057,-14.877322155116856,0.9285714285714286,3.15,0.004906527574212856,0.46743529967276154,0.9769206624641134
Academic Baseline-run-019,,60,9450,1,0.22029897096268874,10656.940404598676,0.9933828669101512,405,39,1,0.6051566593987875,768.8108108108108,0,0,77.72972972972973,323,0.2297041536424143,0.4076244292938599,0.263488664008616,73.74358974358974,0.9100719424460432,0.17463550550999685,0.20927853378694303,-0.7259768021473201,0.07298579025139126,0.4658628031231657,122.63495377164966,0.5341371968768343,0.2759865754810162,0.7948717948717948,0.25967621637526833,0,0.019146956768659698,0.3333333333333333,0.0015699229063720875,-13.332984942751503,0.9285714285714286,1.95,0.0032307568519349414,0.46573484406177257,0.9783185799344021
Academic Baseline-run-020,,61,10542,1,0.22208208733451462,10418.07894009625,1.1329016660211513,405,43,1,0.542920222861421,915.2142857142857,0,0,73.52380952380952,325,0.2371071896273892,0.4154919943921066,0.2656337486582534,71.81395348837209,0.9206349206349206,0.1646530408805198,0.22491802005066822,-0.7585888319397793,0.06685201153494799,0.4769682808770088,127.47781233774981,0.5230317191229912,0.26701146311964646,0.6976744186046512,0.26780797050248517,134.53251990615672,0.01735662975770675,0.3308641975308642,0.001813932086851895,-9.112139650756411,0.9285714285714286,2.15,0.003457713858490917,0.4769548969370858,0.9865266191841175
Academic Baseline-run-021,,62,10494,1,0.21813463150228887,12049.60977526075,6.665434956759743,405,43,1,0.6452038165341173,807.6585365853658,0,0,81.09756097560975,341,0.2430357855168696,0.39947536068952594,0.27203177236103265,77.32558139534883,0.8951048951048951,0.17449069729858216,0.24738280574286045,-0.7203641691429498,0.07981669209539893,0.4669667838805111,131.8078632479747,0.5330332161194888,0.2663190932141965,0.813953488372093,0.27085234180746487,0,0.01775996259297798,0.3333333333333333,0.002272489369468322,-10.381251514338953,0.9285714285714286,2.15,0.0035770592946209353,0.46695670404437006,0.9751163636440341
